Rv1295	thrC	Amino acid transport and metabolism	1.558	1.81	1.749	1.261	-0.19	-0.351	-0.654	-0.878	-1.061	-0.728	-0.645	-0.418	-0.532	-0.416	-0.505
Rv1296	thrB	Amino acid transport and metabolism	-0.486	-0.13	-0.029	-0.419	-1.027	-1.232	-1.067	-1.054	-0.874	0.151	0.731	1.128	1.461	1.766	1.079
Rv1298	rpmE	Translation, ribosomal structure and biogenesis	0.469	0.057	-0.126	-0.004	0.131	0.149	0.816	1.251	1.705	1.204	-0.969	-0.757	-1.476	-1.152	-1.296
Rv1301	-	Translation, ribosomal structure and biogenesis	0.786	1.22	1.505	1.151	1.057	0.02	-0.809	-1.51	-1.223	-0.865	-0.56	0.526	-0.507	-0.237	-0.555
Rv1315	murA	Cell wall/membrane/envelope biogenesis	1.092	0.4	0.162	0.113	0.779	0.878	0.971	1.322	0.932	-0.859	-0.819	-1.091	-1.194	-1.692	-0.994
Rv1323	fadA4	Lipid transport and metabolism	-0.892	-0.662	-0.725	-0.606	0.614	1.146	1.588	1.357	1.488	0.287	-0.712	-1.384	-0.544	-0.385	-0.569
Rv1341	-	Nucleotide transport and metabolism	1.177	1.04	1.408	0.771	-0.307	-0.9	-1.31	-1.11	-1.14	-0.211	0.639	0.128	0.813	-0.374	-0.624
Rv1342c	-	?	1.357	0.98	0.643	0.253	0.398	0.473	0.832	0.634	0.813	-0.217	-0.847	-1.632	-1.579	-1.256	-0.853
Rv1343c	lprD	Transcription	0.972	0.203	-0.235	-0.212	0.15	0.574	1.158	1.564	1.49	0.167	-1.078	-1.026	-1.02	-1.224	-1.483
Rv1351	-	?	-0.181	-0.367	-0.326	-0.064	0.432	0.971	1.132	1.876	1.561	0.274	-0.898	-1.19	-1.19	-0.98	-1.048
Rv1372	-	Secondary metabolites biosynthesis, transport and catabolism	-0.604	-0.609	-0.62	-0.737	-0.311	-0.168	1.407	1.761	2.164	0.132	0.58	-0.594	-0.67	-0.899	-0.834
Rv1375	-	Function unknown	-1.358	-1.338	-1.326	-1.294	-0.998	-0.634	0.14	0.922	0.934	1.289	1.053	0.812	0.753	0.571	0.474
Rv1380	pyrB	Nucleotide transport and metabolism	-0.478	-0.513	-0.227	-0.391	-0.977	-1.059	-1.271	-0.769	-0.827	0.244	0.968	1.577	1.24	1.702	0.781
Rv1381	pyrC	Nucleotide transport and metabolism	-0.079	-0.286	-0.43	-0.408	-1.275	-1.072	-0.818	-0.956	-1.075	0.52	0.971	0.838	2.04	0.78	1.25
Rv1383	carA	Nucleotide transport and metabolism	0.715	-0.141	-0.143	-0.272	-1.196	-1.261	-0.866	-1.233	-1.259	0.11	1.155	1.078	1.051	1.382	0.881
Rv1384	carB	Nucleotide transport and metabolism	-0.434	-0.592	-0.552	-0.553	-0.935	-1.066	-0.886	-1.003	-0.748	0.379	0.844	1.216	1.519	1.647	1.165
Rv1390	rpoZ	Transcription	-0.161	-0.32	-0.262	-0.291	0.321	0.574	1.475	1.913	1.681	0.133	-0.839	-1.022	-1.172	-0.933	-1.097
Rv1394c	cyp132	Secondary metabolites biosynthesis, transport and catabolism	-1.375	-1.324	-1.274	-1.157	-0.805	-0.384	0.604	0.92	0.455	1.55	1.072	1.254	0.612	-0.123	-0.026
Rv1397c	vapC10	General function prediction only	-1.002	-0.93	-0.752	-0.746	-0.199	0.319	1.272	1.751	1.554	1.397	0.003	-0.292	-0.669	-0.852	-0.853
Rv1398c	vapB10	?	-0.866	-0.824	-0.707	-0.675	-0.163	0.02	0.992	1.884	1.805	1.399	0.169	-0.411	-0.737	-0.93	-0.956
Rv1403c	-	General function prediction only	-1.033	-1.005	-1.006	-0.957	-0.556	0.123	0.93	1.617	2.132	1.126	0.119	-0.032	-0.549	-0.53	-0.38
Rv1404	-	Transcription	-0.271	-0.2	-0.273	-0.256	0.077	0.574	1.273	1.972	1.778	0.07	-0.475	-1.152	-1.115	-0.992	-1.011
Rv1405c	-	General function prediction only	-1.3	-1.257	-1.268	-1.254	-0.664	-0.221	1.109	1.431	1.7	1.234	0.376	0.061	0.003	0.006	0.045
Rv1410c	-	General function prediction only	0.681	1.376	1.667	1.497	1.149	0.536	-0.481	-0.924	-1.108	-0.927	-0.77	-0.813	-0.615	-0.646	-0.622
Rv1416	ribH	Coenzyme transport and metabolism	0.348	0.787	1.028	0.69	1.757	1.382	0.604	0.062	-0.237	-0.97	-0.989	-0.871	-1.08	-1.128	-1.383
Rv1419	-	?	-0.07	-0.399	-0.331	-0.545	0.546	1.3	1.431	1.129	1.561	-0.002	-0.064	-1.107	-1.044	-1.115	-1.289
Rv1423	whiA	Function unknown	-0.562	-0.25	-0.151	0.095	0.846	0.592	-0.718	-1.108	-1.675	-1.134	-0.138	0.905	0.829	1.404	1.063
Rv1446c	opcA	Carbohydrate transport and metabolism	0.89	1.608	1.246	0.774	-0.215	-0.519	-0.893	-1.673	-1.757	-0.885	0.04	0.128	0.292	0.443	0.522
Rv1449c	tkt	Carbohydrate transport and metabolism	1.494	1.283	0.946	0.858	-0.362	-0.583	-1.226	-1.692	-1.642	-0.772	0.128	0.501	0.116	0.232	0.719
Rv1457c	-	Defense mechanisms	2.339	1.249	0.847	0.434	-0.36	-0.97	-0.963	-1.457	-0.88	0.019	-0.21	0.055	0.538	-0.178	-0.462
Rv1467c	fadE15	Lipid transport and metabolism	-0.973	-0.923	-0.863	-0.866	-0.841	-0.801	-0.708	-0.475	-0.411	0.644	1.372	1.744	1.436	0.885	0.782
Rv1471	trxB1	Energy production and conversion	0.049	-0.547	-0.542	-0.568	-0.625	-0.297	0.707	1.917	1.435	1.695	-0.466	-0.564	-0.771	-1.116	-0.308
Rv1479	moxR1	General function prediction only	0.128	0.228	0.182	-0.059	0.748	1.104	1.266	1.547	1.288	-0.708	-1.117	-1.147	-1.082	-1.147	-1.231
Rv1511	gmdA	Cell wall/membrane/envelope biogenesis	-0.584	-0.641	-0.691	-0.818	-0.883	-0.95	-0.88	-0.699	-0.714	0.187	1.359	1.038	1.389	1.75	1.137
Rv1538c	ansA	Translation, ribosomal structure and biogenesis	-0.75	-0.63	-0.695	-0.77	-0.84	-0.966	-0.748	-0.693	-0.516	0.417	1.186	1.93	1.295	0.932	0.847
Rv1542c	glbN	General function prediction only	-0.702	-0.685	-0.659	-0.659	0.317	0.542	1.294	2.194	1.861	-0.299	-0.591	-0.565	-0.633	-0.714	-0.703
Rv1568	bioA	Coenzyme transport and metabolism	0.291	0.69	0.196	-0.094	-0.909	-1.053	-1.225	-0.883	-0.941	0.64	0.476	2.233	0.767	-0.123	-0.064
Rv1569	bioF1	Coenzyme transport and metabolism	-0.331	0.184	0.367	0.157	-0.496	-1.222	-1.552	-1.252	-0.869	-0.454	0.944	1.194	0.969	1.358	1.002
Rv1578c	-	Replication, recombination and repair	-1.199	-1.179	-1.135	-1.105	-0.914	-0.669	-0.179	0.531	0.624	1.873	1.414	0.876	0.784	0.315	-0.036
Rv1586c	-	Replication, recombination and repair	-1.143	-1.134	-1.138	-1.111	-0.988	-0.852	-0.234	0.537	0.734	1.959	1.313	0.801	0.374	0.474	0.408
Rv1590	-	?	0.661	0.23	0.303	0.076	-0.958	-1.274	-1.324	-0.752	-1.112	1.191	1.703	1.061	0.538	-0.292	-0.051
Rv1593c	-	Nucleotide transport and metabolism	-0.892	-0.882	-0.802	-0.73	0.159	0.974	1.778	1.543	1.878	-0.089	-0.493	-0.661	-0.556	-0.75	-0.476
Rv1595	nadB	Coenzyme transport and metabolism	-0.671	-0.073	0.251	0.157	-0.858	-1.101	-1.159	-1.23	-1.257	-0.003	0.606	1.035	1.374	1.58	1.349
Rv1601	hisB	Amino acid transport and metabolism	0.499	0.316	0.048	0.112	0.516	0.694	1.666	1.246	1.237	-0.89	-0.991	-1.348	-1.086	-1.02	-0.999
Rv1603	hisA	Amino acid transport and metabolism	0.545	0.654	0.651	0.464	0.799	1.828	1.097	0.668	-0.264	-1.099	-0.838	-1.362	-1.302	-1.059	-0.781
Rv1615	-	Function unknown	1.13	0.534	0.285	0.193	0.094	0.413	1.268	0.814	1.676	-0.433	-0.87	-1.252	-1.335	-1.084	-1.432
Rv1619	-	Function unknown	-1.318	-1.266	-1.362	-1.206	-0.777	-0.709	-0.111	0.777	0.597	1.166	1.566	0.864	0.566	0.907	0.306
Rv1623c	cydA	Energy production and conversion	-2.309	-1.435	-0.641	-0.402	0.716	1.185	-0.107	-0.598	-0.604	0.055	0.782	0.907	1.074	0.785	0.594
Rv1625c	cya	Signal transduction mechanisms	-1.345	-0.672	-0.218	-0.154	1.064	1.873	1.753	0.85	0.763	-0.429	-0.368	-0.888	-0.392	-0.936	-0.9
Rv1629	polA	Replication, recombination and repair	-0.716	-0.005	0.275	-0.039	1.613	1.365	-0.22	-1.515	-1.681	-0.863	-0.083	0.311	0.971	0.439	0.148
Rv1633	uvrB	Replication, recombination and repair	-0.691	-0.385	-0.228	-0.177	1.946	2.457	1.079	-0.088	-0.305	-0.845	-0.935	-0.511	-0.642	-0.095	-0.58
Rv1637c	-	General function prediction only	1.347	0.802	0.404	0.262	1.111	1.069	0.655	0.737	0.519	-0.615	-1.149	-1.271	-1.261	-1.231	-1.379
Rv1639c	-	General function prediction only	-1.15	-0.356	0.256	0.313	0.018	-0.541	-0.928	-1.464	-1.097	-0.25	1.969	0.824	1.364	0.567	0.474
Rv1641	infC	Translation, ribosomal structure and biogenesis	2.318	0.865	0.21	0.192	0.339	0.469	0.787	0.617	0.351	-0.737	-0.994	-1.181	-1.093	-1.003	-1.141
Rv1642	rpmI	Translation, ribosomal structure and biogenesis	2.146	1.047	0.32	0.18	0.1	0.207	0.86	0.777	0.534	-0.835	-1.183	-1.06	-1.047	-1.081	-0.964
Rv1643	rplT	Translation, ribosomal structure and biogenesis	2.375	0.847	0.224	0.244	-0.122	0.235	0.73	0.749	0.513	-0.952	-1.091	-1.029	-1.163	-0.721	-0.837
Rv1653	argJ	Amino acid transport and metabolism	-1.768	-0.483	0.691	0.217	-0.3	-0.829	-0.953	-1.143	-1.098	0.226	0.857	1.41	1.267	0.822	1.084
Rv1654	argB	Amino acid transport and metabolism	-1.203	0.938	2.433	1.639	0.421	-0.32	-0.71	-1.048	-0.982	-0.528	0.004	0.129	-0.211	-0.099	-0.463
Rv1655	argD	Amino acid transport and metabolism	-1.383	0.965	2.208	1.353	-0.094	-0.706	-0.968	-1.209	-1.134	-0.385	0.302	0.599	0.361	0.102	-0.01
Rv1656	argF	Amino acid transport and metabolism	-1.576	0.717	2.109	1.164	0.008	-0.698	-1.134	-1.254	-1.145	-0.365	0.545	0.55	0.587	0.094	0.399
Rv1657	argR	Transcription	-1.624	-0.271	0.497	0.048	-0.516	-0.843	-0.819	-1.272	-1.077	0.379	1.322	1.502	1.376	0.9	0.397
Rv1658	argG	Amino acid transport and metabolism	-1.107	1.333	2.242	1.213	-0.134	-0.51	-1.006	-1.026	-1.265	-0.352	0.715	0.269	-0.109	0.054	-0.316
Rv1668c	-	General function prediction only	0.26	-0.113	-0.289	-0.448	-0.922	-1.134	-1.175	-0.958	-1.124	-0.042	1.732	0.989	1.138	1.42	0.665
Rv1679	fadE16	Lipid transport and metabolism	-0.781	-0.037	0.375	0.562	-0.497	-0.765	-0.593	-1.025	-1.316	-0.129	0.763	1.03	2.382	0.017	0.015
Rv1730c	-	Defense mechanisms	1.287	0.165	0.141	0.604	0.674	1.476	0.87	0.698	-0.369	-1.031	-1.329	-1.275	-0.853	-0.042	-1.018
Rv1732c	-	Energy production and conversion	-0.155	-0.403	-0.489	-0.486	0.09	0.572	1.305	2.019	2.063	-0.57	-0.887	-0.847	-0.64	-0.721	-0.852
Rv1736c	narX	Energy production and conversion	-1.638	-0.909	-0.535	-0.449	0.36	0.411	-0.385	-1.271	-1.175	0.081	1.106	1.376	1.457	0.817	0.754
Rv1738	-	?	-0.507	-0.518	-0.595	-0.47	0.487	1.166	1.465	1.699	1.476	0.223	-0.573	-0.821	-0.955	-1.048	-1.027
Rv1751	-	Energy production and conversion	1.557	1.552	0.871	0.67	-0.5	-0.87	-1.068	-1.312	-1.34	-1.088	-0.181	0.406	0.934	0.065	0.305
Rv1766	-	Function unknown	-0.717	-0.752	-0.853	-0.91	-0.462	0.2	0.716	1.504	1.437	1.169	1.331	-0.179	-0.779	-1.121	-0.583
Rv1772	-	Signal transduction mechanisms	0.268	-0.425	-0.382	-0.31	-0.117	0.292	1.365	2.241	1.603	-0.53	-1.064	-0.852	-0.838	-0.297	-0.954
Rv1783	eccC5	Cell cycle control, cell division, chromosome partitioning	0.684	1.447	1.873	1.673	0.375	0.076	-0.867	-1.361	-1.323	-0.876	-0.433	-0.337	-0.417	-0.286	-0.228
Rv1791	PE19	?	-0.288	-0.371	-0.349	-0.181	0.272	0.865	1.149	2.192	1.564	-0.369	-1.04	-0.918	-0.934	-0.825	-0.767
Rv1796	mycP5	Posttranslational modification, protein turnover, chaperones	-0.721	-0.623	-0.573	-0.54	-1.062	-0.991	-0.881	-0.76	-0.792	0.807	1.482	1.07	1.189	1.422	0.973
Rv1806	PE20	?	-0.822	-0.851	-0.825	-0.727	0.646	0.726	1.048	2.187	1.79	-0.176	-0.414	-0.552	-0.641	-0.783	-0.604
Rv1810	-	?	1.349	0.211	-0.069	0.204	0.078	0.158	0.53	1.597	1.533	-0.275	-0.935	-0.531	-1.344	-1.553	-0.955
Rv1827	garA	Signal transduction mechanisms	-0.196	-0.541	-0.658	-0.807	-0.098	0.925	1.508	1.79	1.879	0.065	-0.729	-0.599	-0.832	-0.939	-0.768
Rv1831	-	?	-0.687	-0.643	-0.679	-0.824	0.668	1.3	1.491	1.358	1.538	0.479	-0.34	-0.952	-0.983	-0.825	-0.903
Rv1837c	glcB	Energy production and conversion	0.604	-0.473	-0.979	-1.266	0.146	1.669	1.769	0.543	0.306	-1.167	-0.364	-0.987	-0.247	0.083	0.366
Rv1854c	ndh	Energy production and conversion	-1.834	-1.288	-1.115	-1.029	1.209	1.955	1.15	0.362	0.441	0.202	-0.099	0.097	0.018	-0.259	0.191
Rv1855c	-	Energy production and conversion	-0.232	0.231	0.31	-0.009	1.129	1.325	1.327	0.945	0.7	-0.021	-0.835	-1.344	-1.335	-0.999	-1.193
Rv1869c	-	General function prediction only	0.041	0.152	0.1	-0.082	1.283	1.276	1.411	1.168	0.875	-0.711	-1.373	-1.111	-1.24	-0.675	-1.114
Rv1876	bfrA	Inorganic ion transport and metabolism	0.829	0.452	0.163	0.388	0.442	0.431	0.829	1.396	1.589	-0.52	-1.121	-1.355	-1.247	-1.257	-1.02
Rv1880c	cyp140	Secondary metabolites biosynthesis, transport and catabolism	-0.128	0.103	0.268	0.175	0.895	1.724	1.484	0.851	0.954	-0.801	-1.063	-1.261	-1.127	-0.886	-1.19
Rv1883c	-	?	-0.035	-0.368	-0.181	-0.055	0.437	0.938	0.755	1.667	1.699	0.688	-1.066	-1.007	-1.201	-1.329	-0.942
Rv1888c	-	?	-1.119	-1.05	-0.982	-0.992	-0.505	0.084	1.06	1.574	1.706	1.411	0.273	-0.147	-0.469	-0.597	-0.249
Rv1891	-	?	-1.139	-0.626	-0.05	-0.057	0.189	1.222	1.801	1.558	0.805	0.138	-0.749	-1.225	-0.944	-0.312	-0.61
Rv1894c	-	General function prediction only	-0.981	-0.842	-0.751	-0.747	0.344	1.49	2.233	1.319	1.021	-0.36	-0.506	-0.538	-0.591	-0.649	-0.443
Rv1906c	-	?	-0.284	0.385	0.702	0.434	1.05	1.567	1.173	0.774	0.772	-0.508	-1.257	-1.265	-1.029	-1.324	-1.189
Rv1912c	fadB5	General function prediction only	-0.027	0.484	0.644	0.342	1.093	1.587	0.787	0.387	0.267	-0.605	-1.26	-1.916	-1.195	-0.554	-0.034
Rv1915	aceAa	Energy production and conversion	-0.676	-0.153	0.126	-0.216	0.71	1.533	1.524	0.919	0.705	0.188	-0.045	-1.201	-1.167	-1.633	-0.615
Rv1925	fadD31	Secondary metabolites biosynthesis, transport and catabolism	-0.856	-0.292	0.021	0.085	1.569	2.101	1.365	0.501	0.345	-0.495	-0.661	-0.505	-0.956	-1.181	-1.041
Rv1960c	parD1	Transcription	0.191	-0.16	-0.41	-0.579	-0.003	0.196	1.063	1.967	1.865	0.291	-0.729	-0.406	-0.942	-1.26	-1.085
Rv1962A	vapB35	?	0.6	0.306	-0.128	0.084	0.416	0.905	1.087	2.123	0.323	-1.139	-1.347	-1.347	-0.806	-0.687	-0.391
Rv1980c	mpt64	?	1.734	0.544	0.027	-0.099	-0.07	0.157	0.653	1.711	1.2	-0.446	-0.833	-1.057	-1.275	-1.183	-1.064
Rv1996	-	Signal transduction mechanisms	-1.489	-1.411	-1.289	-1.229	-0.243	0.528	1.373	1.658	1.422	0.123	-0.043	0.048	0.141	0.27	0.14
Rv2007c	fdxA	Energy production and conversion	-0.494	-0.623	-0.67	-0.452	0.196	0.766	1.407	1.986	1.915	-0.103	-0.447	-0.727	-0.794	-0.999	-0.961
Rv2021c	-	Transcription	0.402	-0.536	-0.64	-0.747	-0.526	-0.329	0.465	1.83	2.378	0.587	-0.856	-1.008	-0.753	-0.079	-0.188
Rv2022c	-	Function unknown	-0.147	-0.737	-0.624	-0.878	-0.359	0.161	0.91	1.737	2.051	0.938	-1.192	-0.822	-0.853	-0.353	0.17
Rv2028c	-	Signal transduction mechanisms	-0.785	0.217	1.49	1.723	1.359	-0.086	-1.151	-1.305	-1.518	-0.855	0.117	0.509	0.318	0.208	-0.242
Rv2029c	pfkB	Carbohydrate transport and metabolism	-0.136	0.665	1.499	1.869	1.772	0.712	-0.504	-0.849	-0.881	-0.839	-0.609	-0.52	-0.785	-0.661	-0.733
Rv2031c	hspX	Posttranslational modification, protein turnover, chaperones	-0.483	-0.514	-0.59	-0.381	0.67	1.105	1.564	1.57	1.712	-0.548	-0.772	-0.778	-0.847	-0.863	-0.844
Rv2047c	-	Carbohydrate transport and metabolism	0.774	0.367	-0.197	-0.411	-0.891	-1.146	-1.026	-0.874	-1.358	-0.461	0.426	1.629	1.288	1.303	0.576
Rv2050	-	?	-0.211	-0.416	-0.464	-0.497	-0.127	0.228	1.081	2.037	2.153	0.221	-0.343	-0.757	-0.959	-0.95	-0.997
Rv2062c	cobN	Coenzyme transport and metabolism	0.518	0.372	-0.11	-0.373	-1.202	-1.349	-1.307	-1.119	-0.835	-0.068	0.975	1.874	1.133	0.875	0.617
Rv2066	cobI	Coenzyme transport and metabolism	0.161	0.302	0.131	-0.022	-0.942	-1.157	-1.22	-1.091	-1.05	-0.115	0.183	1.054	1.652	1.24	0.874
Rv2092c	helY	Replication, recombination and repair	-0.476	0.487	1.357	1.256	0.179	-0.82	-0.682	-1.439	-1.473	0.559	-0.182	0.666	1.324	-0.48	-0.276
Rv2097c	pafA	?	-0.284	0.081	0.609	0.736	1.138	1.28	0.876	1.136	0.978	-0.834	-1.189	-1.174	-1.015	-1.155	-1.182
Rv2110c	prcB	Posttranslational modification, protein turnover, chaperones	0.38	0.358	0.326	-0.029	0.505	0.91	1.567	1.379	1.056	-0.475	-0.881	-1.262	-1.277	-1.051	-1.507
Rv2111c	pup	?	-0.003	-0.31	-0.327	-0.46	0.218	0.63	1.306	2.085	1.542	0.34	-0.669	-0.982	-1.001	-1.261	-1.108
Rv2120c	-	Function unknown	1.728	0.217	0.333	0.228	0.163	0.148	0.517	0.952	1.662	-0.635	-0.872	-1.37	-1.445	-0.839	-0.787
Rv2140c	TB18.6	General function prediction only	1.661	0.473	-0.044	0.102	-0.574	-0.58	0.158	1.333	1.375	0.297	-1.126	-1.095	-1.008	-1.235	0.263
Rv2146c	-	Function unknown	1.165	0.545	0.447	-0.224	0.06	0.105	1.154	2.148	0.52	-0.806	-0.851	-1.159	-1.194	-0.943	-0.966
Rv2162c	PE_PGRS38	?	-0.956	0.352	0.367	0.809	0.71	1.254	1.118	0.899	0.848	-0.814	-1.772	-0.92	-1.095	-0.452	-0.348
Rv2169c	-	?	-0.849	-0.612	-0.321	-0.356	0.456	1.258	1.722	1.674	1.382	-0.033	-0.538	-0.746	-1.01	-1.037	-0.989
Rv2172c	-	?	-0.694	-0.989	-0.932	-0.858	0.712	0.883	1.413	1.799	1.506	0.156	-0.71	-1.076	-0.633	-0.187	-0.39
Rv2173	idsA2	Coenzyme transport and metabolism	-0.591	-0.238	0.584	0.254	0.296	0.092	-0.568	-1.377	-1.658	-0.379	0.323	0.834	2.183	0.453	-0.209
Rv2175c	-	?	0.035	0.477	0.409	0.755	1.405	1.44	1.272	-0.16	0.152	-0.209	-1.223	-1.038	-1.317	-0.645	-1.354
Rv2180c	-	?	-0.442	-0.003	-0.268	-0.284	1.134	1.89	1.346	0.347	-0.005	-1.001	-1.465	-0.922	-0.702	0.214	0.162
Rv2182c	-	Lipid transport and metabolism	-1.347	-1.039	-0.694	-0.57	0.895	1.763	1.599	1.15	0.902	-0.18	0.149	-0.5	-0.699	-0.764	-0.666
Rv2185c	TB16.3	?	1.113	0.656	0.453	0.263	0.71	1.272	1.178	0.617	0.545	-0.879	-1.232	-1.332	-1.117	-1.347	-0.901
Rv2187	fadD15	Lipid transport and metabolism	-1.459	-0.84	-0.325	0.133	1.243	2.055	1.475	0.352	0.479	-0.197	-1.158	-0.29	-1.0	-0.226	-0.241
Rv2192c	trpD	Amino acid transport and metabolism	-1.407	-0.144	0.149	-0.384	1.441	1.584	0.676	-0.536	-1.436	-1.683	0.168	-0.039	0.593	-0.129	1.148
Rv2193	ctaE	Energy production and conversion	-0.405	-0.046	0.359	0.366	1.596	2.381	1.164	0.052	-0.229	-0.849	-0.734	-1.001	-0.877	-0.98	-0.796
Rv2195	qcrA	Energy production and conversion	0.14	0.36	0.422	0.286	1.19	2.297	1.426	-0.258	-0.627	-0.98	-0.901	-0.814	-0.678	-0.921	-0.942
Rv2204c	-	Function unknown	0.392	0.138	-0.057	-0.126	-0.259	0.152	0.979	1.651	1.92	0.448	-0.828	-1.063	-1.314	-1.233	-0.801
Rv2207	cobT	Coenzyme transport and metabolism	0.137	0.316	0.375	0.147	-0.745	-1.028	-1.216	-1.631	-1.109	0.331	0.454	0.385	1.752	1.085	0.745
Rv2214c	ephD	General function prediction only	0.722	1.501	1.407	0.944	-0.733	-1.205	-1.293	-1.345	-0.964	-0.72	0.095	0.029	0.596	0.892	0.074
Rv2216	-	General function prediction only	-1.031	0.741	1.523	1.19	0.483	-0.144	-1.129	-1.552	-1.746	-0.297	0.784	0.461	0.488	-0.34	0.567
Rv2218	lipA	Coenzyme transport and metabolism	0.96	0.835	0.677	0.559	0.809	0.85	0.548	0.607	1.066	-0.444	-1.399	-1.378	-1.315	-1.367	-1.008
Rv2220	glnA1	Amino acid transport and metabolism	2.493	0.285	-0.163	-0.04	0.231	0.154	0.678	1.034	0.988	-0.736	-1.041	-1.087	-1.106	-1.106	-0.585
Rv2230c	-	Function unknown	0.379	1.341	1.596	1.482	0.443	-0.787	-1.096	-1.592	-1.281	-0.847	-0.065	0.296	-0.33	0.638	-0.176
Rv2237A	-	?	1.341	0.708	0.747	0.472	-0.103	0.577	0.597	0.805	1.228	-0.161	-1.075	-1.462	-1.249	-1.462	-0.961
Rv2238c	ahpE	Posttranslational modification, protein turnover, chaperones	1.384	1.725	1.806	1.207	0.333	-0.191	-0.726	-0.898	-0.94	-0.952	-0.552	-0.897	-0.365	-0.578	-0.357
Rv2272	-	Function unknown	-0.618	-0.782	-0.825	-0.767	-0.925	-0.951	-0.809	-0.736	-0.523	0.413	0.982	1.545	1.698	1.213	1.085
Rv2320c	rocE	Amino acid transport and metabolism	-1.108	-1.181	-1.137	-1.171	0.325	1.48	1.517	1.079	0.709	-0.605	-0.317	-0.305	-0.113	0.361	0.467
Rv2321c	rocD2	Amino acid transport and metabolism	-0.741	-0.701	-0.732	-0.684	0.184	1.345	1.781	1.632	1.179	-0.489	-0.392	-0.586	-0.8	-0.571	-0.425
Rv2323c	-	Amino acid transport and metabolism	-0.996	-1.014	-0.996	-0.973	-0.364	0.2	1.039	2.087	1.849	0.934	0.01	-0.308	-0.65	-0.365	-0.451
Rv2324	-	Transcription	-0.841	-0.845	-0.827	-0.806	-0.256	0.357	1.175	1.908	2.19	0.535	-0.2	-0.55	-0.415	-0.662	-0.763
Rv2326c	-	Inorganic ion transport and metabolism	-1.617	-0.381	0.109	0.224	1.535	0.845	-0.517	-1.565	-1.335	-0.458	0.216	0.993	0.695	0.285	0.971
Rv2329c	narK1	Inorganic ion transport and metabolism	0.249	-0.583	-0.52	-0.348	0.342	0.764	1.054	2.027	1.797	-0.607	-0.886	-0.959	-0.909	-0.676	-0.745
Rv2334	cysK1	Amino acid transport and metabolism	0.285	0.456	0.768	1.799	1.971	0.957	0.041	-0.385	-0.528	-1.123	-1.057	-0.879	-0.571	-0.892	-0.841
Rv2335	cysE	Amino acid transport and metabolism	-0.056	0.16	0.73	1.879	1.756	1.07	0.232	-0.688	-1.243	-1.343	-0.474	-0.165	-0.397	-1.099	-0.36
Rv2343c	dnaG	Replication, recombination and repair	-0.806	-0.271	-0.272	-0.385	-0.804	-0.95	-1.004	-1.209	-1.1	0.591	0.986	1.528	1.429	0.92	1.347
Rv2366c	-	General function prediction only	0.158	0.943	1.141	1.196	1.596	1.148	0.415	-0.438	-0.975	-1.033	-0.999	-0.699	-0.75	-0.75	-0.953
Rv2368c	phoH1	Signal transduction mechanisms	-0.202	0.511	0.851	0.51	1.407	1.582	0.944	0.464	0.269	-0.611	-0.658	-1.207	-1.254	-1.41	-1.196
Rv2392	cysH	Coenzyme transport and metabolism	1.239	-0.598	-0.624	-0.082	0.775	2.52	0.914	-0.347	-0.561	-1.02	-0.732	-1.19	-0.001	-0.284	-0.008
Rv2404c	lepA	Cell wall/membrane/envelope biogenesis	-0.601	-0.802	-0.855	-0.871	-1.002	-0.861	-0.834	-0.486	-0.6	0.246	1.609	1.438	1.224	1.008	1.387
Rv2411c	-	Function unknown	0.289	0.054	-0.227	0.474	1.083	1.068	0.961	1.08	1.158	-0.652	-1.219	-1.299	-1.159	-0.787	-0.825
Rv2428	ahpC	Posttranslational modification, protein turnover, chaperones	1.475	0.328	-0.23	-0.205	-0.047	-0.07	0.812	1.828	1.485	-0.107	-0.783	-1.066	-1.109	-1.194	-1.116
Rv2429	ahpD	Function unknown	2.345	0.612	0.039	0.024	0.164	0.027	0.539	0.954	0.914	-0.264	-0.978	-1.19	-1.126	-1.005	-1.055
Rv2430c	PPE41	?	2.159	0.64	0.227	0.11	-0.271	-0.158	0.815	1.236	0.595	0.107	-0.658	-1.385	-1.141	-1.266	-1.007
Rv2431c	PE25	?	1.19	0.021	-0.254	-0.468	-0.318	-0.052	0.865	2.069	1.615	-0.163	-0.697	-0.79	-1.1	-0.952	-0.966
Rv2438c	nadE	General function prediction only	-0.751	-0.657	-0.504	-0.283	1.464	2.223	1.262	0.819	0.28	0.011	-1.007	-1.263	-0.602	-0.478	-0.512
Rv2441c	rpmA	Translation, ribosomal structure and biogenesis	1.803	-0.113	-0.681	-0.538	-0.195	0.046	0.526	1.358	1.593	-0.344	-0.33	-1.156	-0.988	-0.733	-0.247
Rv2442c	rplU	Translation, ribosomal structure and biogenesis	1.316	-0.135	-0.576	-0.605	-0.274	-0.023	0.645	1.786	1.89	-0.072	-0.387	-0.978	-1.053	-0.749	-0.786
Rv2444c	rne	Translation, ribosomal structure and biogenesis	-1.18	0.184	0.576	0.869	1.066	-0.002	-1.049	-1.347	-1.303	-0.87	-0.347	0.616	0.543	1.895	0.349
Rv2453c	mobA	Coenzyme transport and metabolism	0.273	0.791	1.149	1.135	1.849	1.43	-0.214	-0.837	-0.695	-1.209	-0.855	-0.597	-0.756	-0.774	-0.692
